0.01,50,4.2707518897421,0.8944512343104134,14509.751168124782,275.3584465494481,18.674798314362853,0.002253064599970379,0.0035353581922284234,0.0036047156935526685,0.0020169703631628777,0.0018679909703266829
0.01,50,103.01520239974418,3.53771520437922,1262.8440429787095,48.14716131873352,0.7685987811062069,0.0008321373386587115,0.0016434158352603807,0.0016643731863846935,0.0016426811043973625,0.0016426803854429856
0.01,50,103.01194884929173,3.5264342032229408,1261.5684570788935,48.178973337233245,0.7686522111903885,0.0008318340364056174,0.0016429493316113936,0.001663873618621738,0.0016422184513908637,0.0016422177331106534
0.01,50,103.21111843087095,3.554391180978491,1276.0970189295563,48.74308174984743,0.7696243830016428,0.0008407241573358814,0.0016603912987863871,0.0016815372621990852,0.001659649985858045,0.0016596492668774162
0.01,50,103.27993257903171,3.536837815799512,1269.7074218946263,48.55942829110099,0.769803032774442,0.0008392366760753735,0.0016576150855472898,0.0016786725804480809,0.001656879162913745,0.0016568784464848399
0.01,50,103.00000190873769,3.529026294425219,1258.5898858933965,48.0566144690753,0.7685366713142869,0.0008304085683882793,0.0016400693888588733,0.0016609643070300299,0.0016393378742494294,0.001639337156259998
0.01,50,103.07707488102983,3.531495596336148,1264.5271461081954,48.32395476485357,0.7689335582280252,0.0008340039436289192,0.0016472234991935315,0.0016681948006855973,0.0016464905463719007,0.0016464898282668586
0.01,50,103.19751915505562,3.544796373951281,1266.74242403991,48.27017773743068,0.7693205475199436,0.0008361763641458296,0.0016513809804111536,0.0016724175789724497,0.0016506425277701224,0.0016506418100859601
0.01,50,103.31040103273892,3.548171523886895,1270.2707917868747,48.60849312660658,0.7698225440084778,0.0008383243475078329,0.001655580514777656,0.0016766927549021213,0.0016548394580603169,0.0016548387403382795
0.01,50,102.84946318745793,3.5407896305205036,1265.8044708346915,48.46111279112149,0.7681302739699525,0.0008308955708915778,0.0016409020403821517,0.0016618818795301723,0.0016401671622023996,0.0016401664405428444
0.01,50,102.83501638750221,3.545507369690049,1272.628251004888,48.654218532217676,0.7682742129365409,0.0008354122769120412,0.0016499753334953996,0.0016710001923201695,0.0016492404446146794,0.0016492397229679896
0.01,50,102.90984221918798,3.5499836468829074,1265.103749234151,48.25733475467762,0.7682749270911812,0.0008329501648127402,0.0016449864014459745,0.0016659464927525056,0.0016442496242158188,0.0016442489043565986
0.01,50,102.95802372677606,3.535787193527234,1268.5860488187614,48.65096057872633,0.7686769125861328,0.0008335173526253872,0.001646177711975514,0.0016671986088965833,0.0016454435491986853,0.0016454428285092566
0.01,50,102.99968498148435,3.5373555871576956,1267.3874253142646,48.10541694064308,0.7686073260357601,0.0008352729484701997,0.0016497834131143734,0.0016707565416643475,0.0016490503196762275,0.001649049600663211
0.01,100,119.86442291050324,3.8867242506316537,9185.98585703405,431.9971266074978,0.8088982751372367,0.0019532035163506885,0.0034198145914739304,0.003573710157192781,0.003416363328719314,0.0034163570117041104
0.01,100,119.89047837498941,3.886014241059535,9199.669480908493,431.4835091621975,0.8090507893224992,0.001958933129240465,0.0034302530231985467,0.0035843070722167427,0.0034268046556343787,0.0034267983470876355
0.01,100,119.59074309851835,3.8650662046993993,9151.72067972213,430.5851900534482,0.8081831409682467,0.001942470984836216,0.0034011963049246094,0.0035542508122181743,0.0033977750155667424,0.0033977686880889233
0.01,100,119.57843557829912,3.8861527778945533,9173.479427161456,431.80635427988756,0.8079902838184498,0.00194222454791904,0.0034000629209331237,0.003553524865877244,0.003396613666221145,0.0033966073205624536
0.01,100,119.78312844760589,3.8653366123129804,9145.566585928607,431.1288582600447,0.808750263291676,0.0019455987955109436,0.0034065827093112235,0.0035599420044491402,0.0034031561388292056,0.0034031498272833628
0.01,100,119.80306563810622,3.8968446944040984,9186.828009143812,431.7357024904909,0.8085748688988144,0.0019494118922961732,0.003412678221536614,0.003566585109441025,0.0034092132415747415,0.003409206909557711
0.01,100,120.02909705044488,3.9115586677026157,9238.954825942119,433.43002959583276,0.8092819292004141,0.001965238813263347,0.003440879965723133,0.003595578548021331,0.003437398091978438,0.0034373917751286363
0.01,100,119.70682735987883,3.893714037107082,9193.848453455985,432.2740167355377,0.8083546303865023,0.001948225446229417,0.0034106189977908628,0.0035644685331214384,0.003407158985586883,0.003407152644880573
0.01,100,119.9612675804949,3.9151835526474885,9223.649884400678,432.6922094829372,0.8090107276967927,0.0019615816705876757,0.003434210553534899,0.0035887934574452916,0.0034307238442766613,0.0034307175252067134
0.01,100,119.75955183794566,3.8904574424262037,9210.184688841002,434.30762164171097,0.8085771953743182,0.0019482157868395602,0.0034104707065747523,0.0035644798559876906,0.0034070131312204863,0.003407006781044237
0.01,100,119.72302798398081,3.879600428160359,9164.912121787278,431.7785083034539,0.8084563744467651,0.0019453044592413476,0.0034057573154892763,0.0035592376532317892,0.0034023142701675242,0.0034023079423371352
0.01,100,119.60968579428437,3.8745974101799905,9173.15139331138,431.9543920673146,0.8082073368085506,0.001946537192170569,0.0034084676365974875,0.0035616557857804324,0.0034050379992721096,0.0034050316704843427
0.01,100,119.60845086070532,3.8936384159833493,9183.8366690142,432.58954879543785,0.808038681786373,0.001944754763770154,0.0034045306908655564,0.0035581026700093063,0.0034010737232783644,0.00340106737885586
0.01,100,119.85060195836849,3.897901681461163,9228.035202174338,433.4215322962177,0.8088675071842006,0.0019598757050345943,0.0034317096962861457,0.003585924184524402,0.00342824863871871,0.0034282423133377656
0.01,100,119.83733994129385,3.88844238018908,9208.674359210181,433.2061042643227,0.8088430962381341,0.001954584146317588,0.003422206410175905,0.0035762472225425337,0.003418753195034336,0.003418746866689274
0.05,100,119.80135154356537,3.9017251972059244,9171.554472331673,433.967566141005,0.8083363881842096,0.0019449132232113688,0.0034050281372370707,0.0035582230479598775,0.003401562998146479,0.0034015566657500237
0.05,100,120.42204550301021,3.8949950865066905,9234.632833740747,432.09373954485187,0.8107210935908586,0.0019849317352267676,0.0034772631003730614,0.003632078061363587,0.0034738078977645695,0.0034738016510330793
0.05,100,119.9884252514506,3.923720058016809,9226.704550603046,435.2423314400434,0.8088879961324926,0.0019695334568018354,0.0034503033996133303,0.003603488490721797,0.0034468335644906147,0.003446827275601841
0.05,100,120.09742851447079,3.8619596950886828,9203.435838846983,429.31415702640584,0.8098157762159586,0.0019809549186082724,0.003472642748063589,0.0036253244336724036,0.0034692515919388326,0.0034692453568512622
0.05,100,120.29025737208808,3.8816447142666455,9074.7045222597,431.99298206322726,0.8097214147820584,0.0019467818231848019,0.003408898162045193,0.0035616996250753185,0.0034054488089253713,0.0034054425563606245
0.05,100,121.89705026634607,4.019973786612417,9362.59540533653,433.6055161313904,0.8139860127454558,0.0020392142528351995,0.003571490691296877,0.0037302123941455223,0.0035678644977202864,0.0035678583242393057
0.05,100,120.33408781510559,3.955406857372405,9080.51312195028,426.07760316082783,0.8091276055470458,0.0019529700388744812,0.003418309640990533,0.00357214520470719,0.0034147657235380153,0.0034147594725394267
0.05,100,120.20881946744231,3.9523659465181984,9177.854450384622,431.45196435438555,0.8091876390872157,0.0019649761738820388,0.0034404264537663057,0.0035945297044815984,0.003436902314043303,0.0034368960378296197
0.05,100,119.02773399982063,3.851453939655685,9119.13529508196,429.60576535108163,0.806554247642637,0.0019321038546001234,0.0033839436017820013,0.003535497940354234,0.0033805562416794523,0.0033805499037517822
0.05,100,119.46138286102813,3.83287823573737,9104.585873179225,424.09687793995846,0.808037926639317,0.001967957886496618,0.0034514200640939404,0.003601992777785704,0.0034480875526182292,0.0034480813453894297
0.05,100,119.69178140233737,3.9329858140204164,9148.968153824548,429.30842806292577,0.8077702982192727,0.0019444424720757264,0.003403616446577695,0.0035569873386570357,0.0034001146622814355,0.003400108336397762
0.05,100,119.06014686177801,3.8635652110590217,9135.738655751858,433.9624226706641,0.8064460883371567,0.0019181987962821254,0.0033576376809497273,0.003509624058822213,0.0033542241462776027,0.003354217751377985
